lat_bin,lon_bin,center_lat,center_lon,fire_count,max_conf,mean_conf,max_frp,mean_frp,risk_class,risk_code,clc_code,lc_group,burnable
16,25,38.240800,27.035000,6,100.000000,83.666667,484.100000,177.383333,HIGH,2,24,OTHER,1
16,26,38.240800,27.065000,2,92.000000,57.000000,14.400000,12.900000,HIGH,2,20,OTHER,1
16,27,38.240800,27.095000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
16,28,38.240800,27.125000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
16,29,38.240800,27.155000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,13,OTHER,1
16,30,38.240800,27.185000,2,61.000000,56.000000,8.100000,6.900000,LOW,1,12,OTHER,1
16,31,38.240800,27.215000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,12,OTHER,1
16,32,38.240800,27.245000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,12,OTHER,1
16,33,38.240800,27.275000,3,69.000000,50.333333,12.800000,10.000000,LOW,1,2,OTHER,1
16,34,38.240800,27.305000,1,62.000000,62.000000,16.300000,16.300000,LOW,1,20,OTHER,1
16,35,38.240800,27.335000,1,63.000000,63.000000,19.900000,19.900000,LOW,1,3,OTHER,1
16,36,38.240800,27.365000,1,79.000000,79.000000,23.800000,23.800000,LOW,1,12,OTHER,1
16,37,38.240800,27.395000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
16,38,38.240800,27.425000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
16,39,38.240800,27.455000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
16,40,38.240800,27.485000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
16,41,38.240800,27.515000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
16,42,38.240800,27.545000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
16,43,38.240800,27.575000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
16,44,38.240800,27.605000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
16,45,38.240800,27.635000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
16,46,38.240800,27.665000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
16,47,38.240800,27.695000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,17,OTHER,1
16,48,38.240800,27.725000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,17,OTHER,1
16,49,38.240800,27.755000,1,56.000000,56.000000,4.400000,4.400000,LOW,1,28,OTHER,1
16,50,38.240800,27.785000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
16,51,38.240800,27.815000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
16,52,38.240800,27.845000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
16,53,38.240800,27.875000,2,99.000000,76.000000,23.200000,17.600000,HIGH,2,29,OTHER,1
16,54,38.240800,27.905000,8,100.000000,84.125000,154.600000,55.762500,HIGH,2,29,OTHER,1
16,55,38.240800,27.935000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,13,OTHER,1
16,56,38.240800,27.965000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,13,OTHER,1
16,57,38.240800,27.995000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,13,OTHER,1
16,58,38.240800,28.025000,4,83.000000,64.250000,86.800000,27.875000,HIGH,2,13,OTHER,1
16,59,38.240800,28.055000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,17,OTHER,1
16,60,38.240800,28.085000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
16,61,38.240800,28.115000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,17,OTHER,1
16,62,38.240800,28.145000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
16,63,38.240800,28.175000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
16,64,38.240800,28.205000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
16,65,38.240800,28.235000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
16,66,38.240800,28.265000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
16,67,38.240800,28.295000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
16,68,38.240800,28.325000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
16,69,38.240800,28.355000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
16,70,38.240800,28.385000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
17,0,38.260800,26.285000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,-128,NO_DATA,0
17,1,38.260800,26.315000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
17,2,38.260800,26.345000,5,69.000000,54.600000,32.300000,11.680000,LOW,1,28,OTHER,1
17,3,38.260800,26.375000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
17,4,38.260800,26.405000,7,100.000000,82.428571,171.700000,66.214286,HIGH,2,26,OTHER,1
17,5,38.260800,26.435000,11,100.000000,91.818182,782.600000,172.136364,HIGH,2,18,OTHER,1
17,6,38.260800,26.465000,15,100.000000,75.133333,378.800000,117.620000,HIGH,2,28,OTHER,1
17,7,38.260800,26.495000,5,95.000000,65.600000,385.500000,128.860000,HIGH,2,28,OTHER,1
17,8,38.260800,26.525000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
17,9,38.260800,26.555000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
17,10,38.260800,26.585000,1,62.000000,62.000000,26.100000,26.100000,LOW,1,24,OTHER,1
17,11,38.260800,26.615000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
17,12,38.260800,26.645000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
17,13,38.260800,26.675000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
17,14,38.260800,26.705000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
17,15,38.260800,26.735000,3,56.000000,53.000000,6.400000,5.600000,LOW,1,24,OTHER,1
17,16,38.260800,26.765000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
17,17,38.260800,26.795000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
17,18,38.260800,26.825000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
17,19,38.260800,26.855000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
17,20,38.260800,26.885000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
17,21,38.260800,26.915000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
17,22,38.260800,26.945000,6,100.000000,65.666667,410.400000,90.283333,HIGH,2,24,OTHER,1
17,23,38.260800,26.975000,4,100.000000,83.750000,499.900000,206.425000,HIGH,2,24,OTHER,1
17,24,38.260800,27.005000,5,100.000000,89.600000,498.200000,260.700000,HIGH,2,24,OTHER,1
17,25,38.260800,27.035000,3,90.000000,85.000000,185.900000,126.300000,HIGH,2,24,OTHER,1
17,26,38.260800,27.065000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
17,27,38.260800,27.095000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
17,28,38.260800,27.125000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,2,OTHER,1
17,29,38.260800,27.155000,1,90.000000,90.000000,33.900000,33.900000,HIGH,2,20,OTHER,1
17,30,38.260800,27.185000,13,62.000000,43.923077,14.600000,8.884615,LOW,1,12,OTHER,1
17,31,38.260800,27.215000,2,72.000000,59.500000,18.400000,11.750000,LOW,1,12,OTHER,1
17,32,38.260800,27.245000,2,69.000000,68.500000,14.800000,14.100000,LOW,1,20,OTHER,1
17,33,38.260800,27.275000,1,45.000000,45.000000,7.700000,7.700000,LOW,1,24,OTHER,1
17,34,38.260800,27.305000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
17,35,38.260800,27.335000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,17,OTHER,1
17,36,38.260800,27.365000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
17,37,38.260800,27.395000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,17,OTHER,1
17,38,38.260800,27.425000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
17,39,38.260800,27.455000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
17,40,38.260800,27.485000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
17,41,38.260800,27.515000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
17,42,38.260800,27.545000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
17,43,38.260800,27.575000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
17,44,38.260800,27.605000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
17,45,38.260800,27.635000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
17,46,38.260800,27.665000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,17,OTHER,1
17,47,38.260800,27.695000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,17,OTHER,1
17,48,38.260800,27.725000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,17,OTHER,1
17,49,38.260800,27.755000,1,21.000000,21.000000,35.700000,35.700000,LOW,1,28,OTHER,1
17,50,38.260800,27.785000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
17,51,38.260800,27.815000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,26,OTHER,1
17,52,38.260800,27.845000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
17,53,38.260800,27.875000,1,100.000000,100.000000,825.600000,825.600000,HIGH,2,21,OTHER,1
17,54,38.260800,27.905000,7,100.000000,91.142857,283.100000,104.414286,HIGH,2,25,OTHER,1
17,55,38.260800,27.935000,1,100.000000,100.000000,50.700000,50.700000,HIGH,2,17,OTHER,1
17,56,38.260800,27.965000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,13,OTHER,1
17,57,38.260800,27.995000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
17,58,38.260800,28.025000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
17,59,38.260800,28.055000,1,93.000000,93.000000,75.000000,75.000000,HIGH,2,29,OTHER,1
17,60,38.260800,28.085000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
17,61,38.260800,28.115000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
17,62,38.260800,28.145000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
17,63,38.260800,28.175000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
17,64,38.260800,28.205000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
17,65,38.260800,28.235000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
17,66,38.260800,28.265000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
17,67,38.260800,28.295000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
17,68,38.260800,28.325000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,23,OTHER,1
17,69,38.260800,28.355000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
17,70,38.260800,28.385000,2,75.000000,62.000000,15.900000,11.900000,LOW,1,29,OTHER,1
18,0,38.280800,26.285000,1,0.000000,0.000000,9.300000,9.300000,LOW,1,20,OTHER,1
18,1,38.280800,26.315000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,15,OTHER,1
18,2,38.280800,26.345000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
18,3,38.280800,26.375000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,2,OTHER,1
18,4,38.280800,26.405000,1,55.000000,55.000000,24.800000,24.800000,LOW,1,26,OTHER,1
18,5,38.280800,26.435000,5,100.000000,79.200000,285.500000,79.500000,HIGH,2,26,OTHER,1
18,6,38.280800,26.465000,7,100.000000,85.857143,956.300000,229.757143,HIGH,2,26,OTHER,1
18,7,38.280800,26.495000,5,100.000000,73.800000,538.700000,171.840000,HIGH,2,29,OTHER,1
18,8,38.280800,26.525000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
18,9,38.280800,26.555000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,4,OTHER,1
18,10,38.280800,26.585000,1,79.000000,79.000000,49.500000,49.500000,LOW,1,24,OTHER,1
18,11,38.280800,26.615000,2,80.000000,51.000000,53.700000,38.500000,HIGH,2,4,OTHER,1
18,12,38.280800,26.645000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
18,13,38.280800,26.675000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
18,14,38.280800,26.705000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
18,15,38.280800,26.735000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,12,OTHER,1
18,16,38.280800,26.765000,2,92.000000,85.000000,21.700000,18.350000,HIGH,2,25,OTHER,1
18,17,38.280800,26.795000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
18,18,38.280800,26.825000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
18,19,38.280800,26.855000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
18,20,38.280800,26.885000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
18,21,38.280800,26.915000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
18,22,38.280800,26.945000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
18,23,38.280800,26.975000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
18,24,38.280800,27.005000,1,100.000000,100.000000,86.700000,86.700000,HIGH,2,29,OTHER,1
18,25,38.280800,27.035000,7,100.000000,89.285714,403.500000,138.185714,HIGH,2,24,OTHER,1
18,26,38.280800,27.065000,5,100.000000,68.400000,96.600000,40.840000,HIGH,2,29,OTHER,1
18,27,38.280800,27.095000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
18,28,38.280800,27.125000,1,47.000000,47.000000,8.700000,8.700000,LOW,1,20,OTHER,1
18,29,38.280800,27.155000,7,68.000000,49.142857,9.500000,7.542857,LOW,1,6,OTHER,1
18,30,38.280800,27.185000,10,100.000000,58.400000,447.400000,53.380000,HIGH,2,24,OTHER,1
18,31,38.280800,27.215000,3,100.000000,77.333333,676.800000,298.633333,HIGH,2,12,OTHER,1
18,32,38.280800,27.245000,1,84.000000,84.000000,25.900000,25.900000,HIGH,2,12,OTHER,1
18,33,38.280800,27.275000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
18,34,38.280800,27.305000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
18,35,38.280800,27.335000,3,86.000000,79.000000,47.700000,40.833333,HIGH,2,25,OTHER,1
18,36,38.280800,27.365000,1,61.000000,61.000000,24.900000,24.900000,LOW,1,20,OTHER,1
18,37,38.280800,27.395000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,17,OTHER,1
18,38,38.280800,27.425000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
18,39,38.280800,27.455000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,32,OTHER,1
18,40,38.280800,27.485000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
18,41,38.280800,27.515000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
18,42,38.280800,27.545000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
18,43,38.280800,27.575000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
18,44,38.280800,27.605000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
18,45,38.280800,27.635000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
18,46,38.280800,27.665000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
18,47,38.280800,27.695000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
18,48,38.280800,27.725000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
18,49,38.280800,27.755000,2,71.000000,61.000000,74.600000,41.500000,LOW,1,25,OTHER,1
18,50,38.280800,27.785000,7,97.000000,82.428571,97.200000,61.528571,HIGH,2,29,OTHER,1
18,51,38.280800,27.815000,1,66.000000,66.000000,32.600000,32.600000,LOW,1,24,OTHER,1
18,52,38.280800,27.845000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
18,53,38.280800,27.875000,1,97.000000,97.000000,166.000000,166.000000,HIGH,2,29,OTHER,1
18,54,38.280800,27.905000,7,100.000000,72.571429,1562.400000,273.914286,HIGH,2,24,OTHER,1
18,55,38.280800,27.935000,3,100.000000,70.666667,37.300000,29.733333,HIGH,2,25,OTHER,1
18,56,38.280800,27.965000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
18,57,38.280800,27.995000,1,51.000000,51.000000,13.600000,13.600000,LOW,1,17,OTHER,1
18,58,38.280800,28.025000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
18,59,38.280800,28.055000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
18,60,38.280800,28.085000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
18,61,38.280800,28.115000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
18,62,38.280800,28.145000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
18,63,38.280800,28.175000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,26,OTHER,1
18,64,38.280800,28.205000,2,90.000000,70.500000,42.400000,26.250000,HIGH,2,23,OTHER,1
18,65,38.280800,28.235000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
18,66,38.280800,28.265000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
18,67,38.280800,28.295000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,23,OTHER,1
18,68,38.280800,28.325000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
18,69,38.280800,28.355000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
18,70,38.280800,28.385000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
19,0,38.300800,26.285000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
19,1,38.300800,26.315000,1,54.000000,54.000000,19.500000,19.500000,LOW,1,28,OTHER,1
19,2,38.300800,26.345000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
19,3,38.300800,26.375000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,2,OTHER,1
19,4,38.300800,26.405000,1,27.000000,27.000000,3.500000,3.500000,LOW,1,20,OTHER,1
19,5,38.300800,26.435000,1,72.000000,72.000000,8.600000,8.600000,LOW,1,26,OTHER,1
19,6,38.300800,26.465000,8,100.000000,77.125000,169.800000,70.800000,HIGH,2,26,OTHER,1
19,7,38.300800,26.495000,1,100.000000,100.000000,72.200000,72.200000,HIGH,2,28,OTHER,1
19,8,38.300800,26.525000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,12,OTHER,1
19,9,38.300800,26.555000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
19,10,38.300800,26.585000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
19,11,38.300800,26.615000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
19,12,38.300800,26.645000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
19,13,38.300800,26.675000,2,93.000000,92.000000,65.500000,63.250000,HIGH,2,23,OTHER,1
19,14,38.300800,26.705000,1,42.000000,42.000000,13.800000,13.800000,LOW,1,20,OTHER,1
19,15,38.300800,26.735000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
19,16,38.300800,26.765000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
19,17,38.300800,26.795000,2,82.000000,76.000000,25.900000,16.900000,HIGH,2,28,OTHER,1
19,18,38.300800,26.825000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
19,19,38.300800,26.855000,1,61.000000,61.000000,21.200000,21.200000,LOW,1,21,OTHER,1
19,20,38.300800,26.885000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
19,21,38.300800,26.915000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,28,OTHER,1
19,22,38.300800,26.945000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
19,23,38.300800,26.975000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
19,24,38.300800,27.005000,6,83.000000,58.333333,41.700000,22.166667,HIGH,2,24,OTHER,1
19,25,38.300800,27.035000,6,100.000000,75.333333,512.000000,196.600000,HIGH,2,24,OTHER,1
19,26,38.300800,27.065000,2,63.000000,47.000000,17.800000,12.350000,LOW,1,29,OTHER,1
19,27,38.300800,27.095000,2,100.000000,100.000000,566.800000,413.400000,HIGH,2,29,OTHER,1
19,28,38.300800,27.125000,2,98.000000,93.000000,227.700000,168.200000,HIGH,2,29,OTHER,1
19,29,38.300800,27.155000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,6,OTHER,1
19,30,38.300800,27.185000,10,100.000000,81.400000,156.500000,45.030000,HIGH,2,21,OTHER,1
19,31,38.300800,27.215000,10,100.000000,93.100000,946.800000,290.200000,HIGH,2,29,OTHER,1
19,32,38.300800,27.245000,1,100.000000,100.000000,98.700000,98.700000,HIGH,2,29,OTHER,1
19,33,38.300800,27.275000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
19,34,38.300800,27.305000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
19,35,38.300800,27.335000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
19,36,38.300800,27.365000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
19,37,38.300800,27.395000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
19,38,38.300800,27.425000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
19,39,38.300800,27.455000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
19,40,38.300800,27.485000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
19,41,38.300800,27.515000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
19,42,38.300800,27.545000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
19,43,38.300800,27.575000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
19,44,38.300800,27.605000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
19,45,38.300800,27.635000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
19,46,38.300800,27.665000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
19,47,38.300800,27.695000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,17,OTHER,1
19,48,38.300800,27.725000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
19,49,38.300800,27.755000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
19,50,38.300800,27.785000,10,100.000000,92.500000,179.500000,72.250000,HIGH,2,21,OTHER,1
19,51,38.300800,27.815000,6,100.000000,73.333333,151.000000,54.883333,HIGH,2,21,OTHER,1
19,52,38.300800,27.845000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,24,OTHER,1
19,53,38.300800,27.875000,3,99.000000,78.333333,183.400000,108.566667,HIGH,2,23,OTHER,1
19,54,38.300800,27.905000,9,100.000000,83.777778,199.800000,70.066667,HIGH,2,24,OTHER,1
19,55,38.300800,27.935000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,32,OTHER,1
19,56,38.300800,27.965000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
19,57,38.300800,27.995000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,25,OTHER,1
19,58,38.300800,28.025000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
19,59,38.300800,28.055000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
19,60,38.300800,28.085000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
19,61,38.300800,28.115000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
19,62,38.300800,28.145000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,21,OTHER,1
19,63,38.300800,28.175000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
19,64,38.300800,28.205000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,26,OTHER,1
19,65,38.300800,28.235000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
19,66,38.300800,28.265000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
19,67,38.300800,28.295000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
19,68,38.300800,28.325000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,20,OTHER,1
19,69,38.300800,28.355000,0,0.000000,0.000000,0.000000,0.000000,NO_FIRE,0,29,OTHER,1
